console_display,full_title,hymn_key,total_search_results,tune_title,tune_slug,is_relevant,vote_count,total_runs,confidence,reasoning,composer,meter,key,num_hymnals,midi_url,recording_url,pdf_url,hymnary_url,normalized_title,in_hymn_book
DayResurrection,The Day of Resurrection!,the_day_of_resurrection,10,ST. GEORGE'S WINDSOR (Elvey),st_georges_windsor_elvey,False,0,3,high,"The search card shows this tune is used with “Christ the Lord is risen to-day!” and the associated texts/percentages point strongly to “Come, Ye Thankful People, Come,” not “The Day of Resurrection!”—a clear false positive.",George J. Elvey (1856),7.7.7.7,G Major,720,https://hymnary.org/media/fetch/80592,https://hymnary.org/media/fetch/222529,https://hymnary.org/media/fetch/80593,https://hymnary.org/tune/st_georges_windsor_elvey,STGEORGESWINDSORELVEY,False
DayResurrection,The Day of Resurrection!,the_day_of_resurrection,10,LANCASHIRE (Smart),lancashire_smart,True,3,3,high,"The search card explicitly lists “The Day of Resurrection,” and the associated_texts include that title with a substantial instance percentage (19.8%), confirming genuine use with this hymn text.",Henry Thomas Smart (1836),7.6.7.6 D,C Major,717,https://hymnary.org/media/fetch/80605,https://hymnary.org/media/fetch/222258,https://hymnary.org/media/fetch/80606,https://hymnary.org/tune/lancashire_smart,LANCASHIRESMART,False
DayResurrection,The Day of Resurrection!,the_day_of_resurrection,10,EASTER HYMN (Lyra Davidica),easter_hymn_lyra_davidica,False,0,3,high,"EASTER HYMN is overwhelmingly associated with “Jesus Christ Is Risen Today/Christ the Lord is risen today” per the search card and instance percentages, with no indication it is used for “The Day of Resurrection!”.",,7.7.7.7 with alleluia,C Major,616,https://hymnary.org/media/fetch/80274,https://hymnary.org/media/fetch/222420,https://hymnary.org/media/fetch/80275,https://hymnary.org/tune/easter_hymn_lyra_davidica,EASTERHYMNLYRADAVIDICA,False
DayResurrection,The Day of Resurrection!,the_day_of_resurrection,10,UNSER HERRSCHER,unser_herrscher_neander,False,0,3,medium,"The tune’s search-card association is “He is risen, he is risen!” and Hymnary’s associated texts point to “Open Now Thy Gates of Beauty,” not “The Day of Resurrection!”; no direct evidence links it to the target hymn.",Joachim Neander (1680),8.7.8.7.7.7,B♭ Major,302,https://hymnary.org/media/fetch/80007,https://hymnary.org/media/fetch/199356,https://hymnary.org/media/fetch/80008,https://hymnary.org/tune/unser_herrscher_neander,UNSERHERRSCHER,False
DayResurrection,The Day of Resurrection!,the_day_of_resurrection,10,"NUN KOMM, DER HEIDEN HEILAND",nun_komm_der_heiden_heiland_luther,False,0,3,high,"This chorale is principally tied to the Advent text “Savior of the Nations, Come” (as shown in used_with_text and associated_texts), and there is no evidence of association with “The Day of Resurrection!”.",Martin Luther (1524),7.7.7.7,g minor,139,https://hymnary.org/media/fetch/82955,https://hymnary.org/media/fetch/199042,https://hymnary.org/media/fetch/82956,https://hymnary.org/tune/nun_komm_der_heiden_heiland_luther,NUNKOMMDERHEIDENHEILAND,False
The FirstNowell,The First Nowell,the_first_nowell,2,THE FIRST NOWELL,the_first_nowell,True,3,3,high,This is the standard tune titled THE FIRST NOWELL/NOEL and the search card explicitly says it is used with the text “The First Noel.” The associated text matches the hymn (“The First Nowel the Angel Did Say”) with a very high instance percentage (92.3%).,,Irregular with refrain,D Major,310,https://hymnary.org/media/fetch/80214,https://hymnary.org/media/fetch/199072,https://hymnary.org/media/fetch/80215,https://hymnary.org/tune/the_first_nowell,THEFIRSTNOWELL,True
The FirstNowell,The First Nowell,the_first_nowell,2,"[The first Noel, the angels did say]",the_first_noel_the_angels_did_gauntlett,True,3,3,medium,"Hymnary lists this Gauntlett tune as used with the text “The first Noel, the angels did say,” and its associated texts show 100% linkage to “The First Nowel the Angel Did Say.” It appears to be a less-common alternative setting (only 1 hymnal), but it is still genuinely associated with this hymn text.",Henry J. Gauntlett,,,1,,,,https://hymnary.org/tune/the_first_noel_the_angels_did_gauntlett,THEFIRSTNOELTHEANGELSDIDSAY,False
The GodAbrahamAbr,The God of Abraham Praise,the_god_of_abraham_praise,10,LEONI,leoni_hebrew_5123453456752,True,3,3,high,"LEONI is the classic and primary tune for “The God of Abraham Praise,” explicitly listed as the used-with text and appearing in associated_texts with a strong instance percentage (53.3%).",,6.6.8.4 D,e minor or modal/f minor,370,https://hymnary.org/media/fetch/80024,https://hymnary.org/media/fetch/222439,https://hymnary.org/media/fetch/80025,https://hymnary.org/tune/leoni_hebrew_5123453456752,LEONI,True
The GodAbrahamAbr,The God of Abraham Praise,the_god_of_abraham_praise,10,CWM RHONDDA,cwm_rhondda_hughes,False,0,3,high,"CWM RHONDDA is overwhelmingly associated with “Guide Me, O Thou Great Jehovah” and “God of Grace and God of Glory,” and the hymn title does not appear among associated_texts or instance percentages.",John Hughes (1907),8.7.8.7.8.7.7,G Major,360,https://hymnary.org/media/fetch/80512,https://hymnary.org/media/fetch/222257,https://hymnary.org/media/fetch/80513,https://hymnary.org/tune/cwm_rhondda_hughes,CWMRHONDDA,True
The GodAbrahamAbr,The God of Abraham Praise,the_god_of_abraham_praise,10,KREMSER,kremser,False,0,3,high,"KREMSER is primarily used with “We Gather Together” and “We Praise Thee, O God,” with no evidence in associated_texts/percentages linking it to “The God of Abraham Praise.”",,12.11.12.11,B♭ Major/C Major/D Major,354,https://hymnary.org/media/fetch/80000,https://hymnary.org/media/fetch/222200,https://hymnary.org/media/fetch/80001,https://hymnary.org/tune/kremser,KREMSER,False
The GodAbrahamAbr,The God of Abraham Praise,the_god_of_abraham_praise,10,WIR PFLÜGEN,wir_pflugen_schulz,False,0,3,high,"WIR PFLÜGEN is strongly tied to “We plough the fields, and scatter / All good gifts around us” (76.3%) and shows no association with “The God of Abraham Praise.”",J. A. P. Schulz (1800),7.6.7.6 D with refrain,B♭ Major/G Major or modal,331,https://hymnary.org/media/fetch/82915,https://hymnary.org/media/fetch/222528,https://hymnary.org/media/fetch/82916,https://hymnary.org/tune/wir_pflugen_schulz,WIRPFLGEN,True
The GodAbrahamAbr,The God of Abraham Praise,the_god_of_abraham_praise,10,FOREST GREEN,forest_green_english,False,0,3,high,FOREST GREEN is best known for “O Little Town of Bethlehem” and other texts; neither the search-card used-with text nor associated_texts/percentages indicate any connection to “The God of Abraham Praise.”,,8.6.8.6 D,F Major,291,https://hymnary.org/media/fetch/80386,https://hymnary.org/media/fetch/222178,https://hymnary.org/media/fetch/80387,https://hymnary.org/tune/forest_green_english,FORESTGREEN,True
KingLove Shepherd,The King of Love My Shepherd Is,the_king_of_love_my_shepherd_is,10,BEECHER,beecher_zundel,False,0,3,high,"BEECHER/ZUNDEL is overwhelmingly associated with Charles Wesley’s “Love Divine, All Loves Excelling” (69.2%) and the associated_texts list only that text. No evidence links it to “The King of Love My Shepherd Is.”",John Zundel (1870),8.7.8.7 D,B♭ Major,892,https://hymnary.org/media/fetch/79963,https://hymnary.org/media/fetch/222474,https://hymnary.org/media/fetch/79964,https://hymnary.org/tune/beecher_zundel,BEECHER,False
KingLove Shepherd,The King of Love My Shepherd Is,the_king_of_love_my_shepherd_is,10,ST. PETER (Reinagle),st_peter_reinagle,False,0,3,high,"ST. PETER (Reinagle) is primarily used with “How Sweet the Name of Jesus Sounds” (used_with_text and associated_texts), with no mention of “The King of Love My Shepherd Is.” The meter (8.6.8.6) also does not match the hymn’s common 8.7.8.7.",Alexander Robert Reinagle (1836),8.6.8.6,D Major,774,https://hymnary.org/media/fetch/80639,https://hymnary.org/media/fetch/222248,https://hymnary.org/media/fetch/80640,https://hymnary.org/tune/st_peter_reinagle,STPETERREINAGLE,False
KingLove Shepherd,The King of Love My Shepherd Is,the_king_of_love_my_shepherd_is,10,PASSION CHORALE (Hassler),passion_chorale_hassler,False,0,3,high,"PASSION CHORALE/HERZLICH TUT MICH VERLANGEN is strongly tied to “O Sacred Head, Now Wounded” per used_with_text and associated_texts. There is no indication it is used for “The King of Love My Shepherd Is.”",Hans Leo Hassler (1601),7.6.7.6 D,a minor,598,https://hymnary.org/media/fetch/80244,https://hymnary.org/media/fetch/222220,https://hymnary.org/media/fetch/80245,https://hymnary.org/tune/passion_chorale_hassler,PASSIONCHORALEHASSLER,False
KingLove Shepherd,The King of Love My Shepherd Is,the_king_of_love_my_shepherd_is,10,DARWALL,darwall_darwall,False,0,3,high,"DARWALL’S 148TH is associated here with “Join All the Glorious Names” / “Rejoice, the Lord is King!” and not with “The King of Love My Shepherd Is.” Its distinctive long meter pattern (6.6.6.6.4.4.4.4) is incompatible with 8.7.8.7.",John Darwall (1770),6.6.6.6.4.4.4.4,C Major,546,https://hymnary.org/media/fetch/80292,https://hymnary.org/media/fetch/222433,https://hymnary.org/media/fetch/80293,https://hymnary.org/tune/darwall_darwall,DARWALL,False
KingLove Shepherd,The King of Love My Shepherd Is,the_king_of_love_my_shepherd_is,10,DOMINUS REGIT ME (Dykes),dominus_regit_me_dykes,True,3,3,high,"DOMINUS REGIT ME (Dykes) is explicitly listed as used_with_text “The King of Love My Shepherd Is,” with associated_texts matching exactly and a very high instance percentage (86.0%), confirming it as the standard tune for this hymn.",John Bacchus Dykes (1868),8.7.8.7,G Major,402,https://hymnary.org/media/fetch/80544,https://hymnary.org/media/fetch/222373,https://hymnary.org/media/fetch/80545,https://hymnary.org/tune/dominus_regit_me_dykes,DOMINUSREGITMEDYKES,False
LordIsMy Shepherd,"The Lord Is My Shepherd, I'll Not Want",the_lord_is_my_shepherd_ill_not_want,10,EVAN (Havergal),evan_havergal,True,3,3,high,"The search card explicitly lists its primary association as “The Lord Is My Shepherd,” and EVAN is a common-meter tune frequently used for Psalm 23 paraphrases. The associated_texts field showing another text likely reflects Hymnary’s indexing rather than excluding this well-attested pairing.",W. H. Havergal (1847),8.6.8.6,A♭ Major,848,https://hymnary.org/media/fetch/81174,https://hymnary.org/media/fetch/222538,https://hymnary.org/media/fetch/81175,https://hymnary.org/tune/evan_havergal,EVANHAVERGAL,False
LordIsMy Shepherd,"The Lord Is My Shepherd, I'll Not Want",the_lord_is_my_shepherd_ill_not_want,10,BALLERMA (Barthélemon),ballerma_barthelemon,True,3,3,high,"The search card directly says it is used with “The Lord is My Shepherd,” and the meter (8.6.8.6) fits the common Psalm 23 paraphrase “The Lord’s my shepherd, I’ll not want.” Lack of a named associated_text in the percentages doesn’t outweigh the explicit used_with_text match.",F.-H. Barthélémon,8.6.8.6,A♭ Major/B♭ Major,501,https://hymnary.org/media/fetch/81387,https://hymnary.org/media/fetch/180633,https://hymnary.org/media/fetch/81388,https://hymnary.org/tune/ballerma_barthelemon,BALLERMABARTHLEMON,False
LordIsMy Shepherd,"The Lord Is My Shepherd, I'll Not Want",the_lord_is_my_shepherd_ill_not_want,10,DOMINUS REGIT ME (Dykes),dominus_regit_me_dykes,True,2,3,high,"DOMINUS REGIT ME is the well-known Dykes tune most strongly associated with “The King of Love My Shepherd Is,” which is itself a Psalm 23 paraphrase closely aligned with “The Lord’s my shepherd, I’ll not want.” The search card also links it to “The Lord’s My Shepherd,” confirming genuine Psalm 23 usage.",John Bacchus Dykes (1868),8.7.8.7,G Major,402,https://hymnary.org/media/fetch/80544,https://hymnary.org/media/fetch/222373,https://hymnary.org/media/fetch/80545,https://hymnary.org/tune/dominus_regit_me_dykes,DOMINUSREGITMEDYKES,False
LordIsMy Shepherd,"The Lord Is My Shepherd, I'll Not Want",the_lord_is_my_shepherd_ill_not_want,10,LUTHER'S HYMN,luthers_hymn_luther_11321,True,2,3,medium,"The search card ties LUTHER’S HYMN to “The Lord My Faithful Shepherd Is,” a recognized Psalm 23 hymn text in the same shepherd tradition. While the associated_texts/percentages highlight other uses, this tune-text pairing is historically attested and not just a title-word coincidence.",Joseph Klug (1535),8.7.8.7.8.8.7,A Major/G Major,383,https://hymnary.org/media/fetch/81607,https://hymnary.org/media/fetch/180463,https://hymnary.org/media/fetch/81608,https://hymnary.org/tune/luthers_hymn_luther_11321,LUTHERSHYMN,False
LordIsMy Shepherd,"The Lord Is My Shepherd, I'll Not Want",the_lord_is_my_shepherd_ill_not_want,10,SPOHR (Spohr 53351),spohr_spohr_53351,True,3,3,medium,"The search card explicitly lists “The Lord Is My Shepherd” as the associated text, and the tune is in common meter (8.6.8.6), compatible with “The Lord’s my shepherd, I’ll not want.” Although Hymnary shows a notable association with “As Pants the Hart,” this tune is also used for Psalm 23 texts.",Louis Spohr (1835),8.6.8.6,F Major/G Major,228,https://hymnary.org/media/fetch/82535,https://hymnary.org/media/fetch/180235,https://hymnary.org/media/fetch/82536,https://hymnary.org/tune/spohr_spohr_53351,SPOHRSPOHR53351,False
Old Rugged Cross,The Old Rugged Cross,the_old_rugged_cross,10,OLD RUGGED CROSS,old_rugged_cross_bennard,True,3,3,high,"This is the standard Bennard tune for the hymn text “The Old Rugged Cross.” The search card, associated_texts, and the very high instance percentage (87.2%) all directly match the hymn.",George Bennard (1913),6.6.8.6.6.8 with refrain,B♭ Major,299,https://hymnary.org/media/fetch/81063,https://hymnary.org/media/fetch/199290,https://hymnary.org/media/fetch/81064,https://hymnary.org/tune/old_rugged_cross_bennard,OLDRUGGEDCROSS,False
Old Rugged Cross,The Old Rugged Cross,the_old_rugged_cross,10,[On the cross of Calvary our blessed Savior died],on_the_cross_of_calvary_brumley,False,0,3,high,"Hymnary shows this tune is used with the different text “The Blood That Stained the Old Rugged Cross” (100% of instances), not Bennard’s “The Old Rugged Cross.” The title overlap (“Old Rugged Cross”) is a search false positive.",Albert E. Brumley (1942),,,26,,,,https://hymnary.org/tune/on_the_cross_of_calvary_brumley,ONTHECROSSOFCALVARYOURBLESSEDSAVIORDIED,False
Old Rugged Cross,The Old Rugged Cross,the_old_rugged_cross,10,[On the rugged cross of Calvary] (Brumley),on_the_rugged_cross_of_calv_brumley,False,0,3,high,"This tune is associated exclusively with the text “Blessed Jesus Loves You Too” (used_with_text and 100% instances). It is not a setting of “The Old Rugged Cross,” despite similar wording in the incipit.",Albert E. brumley (1943),,,16,,,,https://hymnary.org/tune/on_the_rugged_cross_of_calv_brumley,ONTHERUGGEDCROSSOFCALVARYBRUMLEY,False
Old Rugged Cross,The Old Rugged Cross,the_old_rugged_cross,10,"[In the days long ago, there in anguish and woe]",in_the_days_long_ago_there_in_stamps,False,0,3,high,"Hymnary lists it as a tune for “The Cross On the Hill” (100% instances), not for “The Old Rugged Cross.” The shared cross imagery is incidental.",Virgil O. Stamps (1940),,,4,,,,https://hymnary.org/tune/in_the_days_long_ago_there_in_stamps,INTHEDAYSLONGAGOTHEREINANGUISHANDWOE,False
Old Rugged Cross,The Old Rugged Cross,the_old_rugged_cross,10,"[Keep telling the story of Jesus, whose love]",keep_telling_the_story_of_jesus_ferrill,False,0,3,high,This tune is tied to the separate hymn “Keep Telling The Story” (used_with_text and 100% instances). There is no evidence it is used for “The Old Rugged Cross.”,J. W. Ferrill,,C Major,3,,,,https://hymnary.org/tune/keep_telling_the_story_of_jesus_ferrill,KEEPTELLINGTHESTORYOFJESUSWHOSELOVE,False
The StrifelsOver,The Strife Is O'er,the_strife_is_oer,10,VICTORY (Palestrina),victory_palestrina,True,3,3,high,"The search card explicitly says it is used with the text “The Strife Is O’er,” and the associated texts/instance percentages show this is the dominant pairing (73.3%). This is the standard tune for the hymn.",Giovanni Pierluigi da Palestrina (1591),8.8.8.4 with alleluias,A♭ Major,412,https://hymnary.org/media/fetch/81908,https://hymnary.org/media/fetch/222222,https://hymnary.org/media/fetch/81909,https://hymnary.org/tune/victory_palestrina,VICTORYPALESTRINA,False
The StrifelsOver,The Strife Is O'er,the_strife_is_oer,10,"CHRISTUS, DER IST MEIN LEBEN (Vulpius)",christus_der_ist_mein_leben_vulpius,False,0,3,high,"The search card points to a different text (“The strife is past, the battle done”), and the instance percentages show no documented use with “The Strife Is O’er” (100% Other). This is primarily a chorale for “Christus, der ist mein Leben,” not this Easter hymn.",Melchior Vulpius (1609),7.6.7.6,E♭ Major,369,https://hymnary.org/media/fetch/83518,https://hymnary.org/media/fetch/222170,https://hymnary.org/media/fetch/83519,https://hymnary.org/tune/christus_der_ist_mein_leben_vulpius,CHRISTUSDERISTMEINLEBENVULPIUS,False
The StrifelsOver,The Strife Is O'er,the_strife_is_oer,10,GELOBT SEI GOTT (Vulpius),gelobt_sei_gott_vulpius,True,3,3,medium,"The tune’s associated texts explicitly include “The strife is o'er, the battle done,” and the search card also links it to that text. While it is more commonly used with other Easter texts, it is a documented (if less common) setting.",Melchior Vulpius (1609),8.8.8 with refrain,C Major,164,https://hymnary.org/media/fetch/80301,https://hymnary.org/media/fetch/222187,https://hymnary.org/media/fetch/80302,https://hymnary.org/tune/gelobt_sei_gott_vulpius,GELOBTSEIGOTTVULPIUS,False
The StrifelsOver,The Strife Is O'er,the_strife_is_oer,10,ETON (Barnby),eton_barnby,False,0,3,high,"Neither the associated texts nor the instance percentages show any connection to “The Strife Is O’er,” despite the search card hit. The tune is chiefly associated with unrelated hymns (e.g., “Hark! The Sound of Holy Voices”).",Joseph Barnby,8.7.8.7.4.7,F Major,18,https://hymnary.org/media/fetch/83739,,https://hymnary.org/media/fetch/83740,https://hymnary.org/tune/eton_barnby,ETONBARNBY,False
The StrifelsOver,The Strife Is O'er,the_strife_is_oer,10,SURREXIT CHRISTUS HODIE,surrexit_christus_hodie_11177,False,0,3,medium,"Although the search card claims use with “The Strife Is O’er,” the associated texts and percentages point instead to German/English resurrection texts (“Erstanden ist der Heilig Christ…,” “Arisen is Jesus Christ today”) and do not list “The Strife Is O’er.” This looks like a title-based false positive rather than a common setting.",,8.8.8.4,C Major,14,https://hymnary.org/media/fetch/214230,,https://hymnary.org/media/fetch/218618,https://hymnary.org/tune/surrexit_christus_hodie_11177,SURREXITCHRISTUSHODIE,False
ThinelstheGlory,Thine Is the Glory,thine_is_the_glory,10,ST. ANNE,st_anne_croft,False,0,3,high,"ST. ANNE is overwhelmingly associated with “O God, Our Help in Ages Past” (used_with_text and 48% instances) and not with “Thine Is the Glory.” The meter (8.6.8.6) also does not match the common 11.10.11.10 refrain-style setting of “Thine Is the Glory.”",William Croft (1708),8.6.8.6,C Major,911,https://hymnary.org/media/fetch/80569,https://hymnary.org/media/fetch/222171,https://hymnary.org/media/fetch/80570,https://hymnary.org/tune/st_anne_croft,STANNE,True
ThinelstheGlory,Thine Is the Glory,thine_is_the_glory,10,MENDELSSOHN (51171),mendelssohn_mendelssohn,False,0,3,high,MENDELSSOHN is the standard tune for “Hark! the Herald Angels Sing” (used_with_text; 79.2% instances) and shows no association with “Thine Is the Glory.”,Felix Mendelssohn-Bartholdy (1840),7.7.7.7,F Major/G Major or modal,741,https://hymnary.org/media/fetch/80187,https://hymnary.org/media/fetch/222385,https://hymnary.org/media/fetch/80188,https://hymnary.org/tune/mendelssohn_mendelssohn,MENDELSSOHN51171,False
ThinelstheGlory,Thine Is the Glory,thine_is_the_glory,10,HE LEADETH ME (Bradbury),he_leadeth_me_bradbury,False,0,3,high,HE LEADETH ME (AUCHTON) is strongly tied to “He Leadeth Me” (used_with_text; 88.4% instances) and is not a known setting for “Thine Is the Glory.”,William B. Bradbury (1864),8.8.8.8 D,D Major,728,https://hymnary.org/media/fetch/80554,https://hymnary.org/media/fetch/222237,https://hymnary.org/media/fetch/80555,https://hymnary.org/tune/he_leadeth_me_bradbury,HELEADETHMEBRADBURY,False
ThinelstheGlory,Thine Is the Glory,thine_is_the_glory,10,HYMN TO JOY,hymn_to_joy_beethoven,False,0,3,high,"HYMN TO JOY is primarily used with “Joyful, Joyful, We Adore Thee” (used_with_text) and has no evidence here of being used for “Thine Is the Glory.”",Ludwig van Beethoven (1824),8.7.8.7 D,G Major,544,https://hymnary.org/media/fetch/80046,https://hymnary.org/media/fetch/198923,https://hymnary.org/media/fetch/80047,https://hymnary.org/tune/hymn_to_joy_beethoven,HYMNTOJOY,False
ThinelstheGlory,Thine Is the Glory,thine_is_the_glory,10,GENEVAN 42,genevan_42_bourgeois,False,0,3,high,"GENEVAN 42 is a Genevan Psalm 42 tune associated here with texts like “Comfort, comfort ye my people,” not “Thine Is the Glory,” and there is no indication it functions as a common alternate tune for this Easter hymn.",Claude Goudimel,8.7.8.7.7.7.8.8,G Major,343,https://hymnary.org/media/fetch/80172,https://hymnary.org/media/fetch/222379,https://hymnary.org/media/fetch/80173,https://hymnary.org/tune/genevan_42_bourgeois,GENEVAN42,False
MyFathers World,This Is My Father's World,this_is_my_fathers_world,10,ROCKINGHAM (Miller),rockingham_miller,False,0,3,high,"ROCKINGHAM is overwhelmingly associated with ""When I Survey the Wondrous Cross"" (and the search card points to a different text), with no indication it is used for ""This Is My Father's World."" This is a title-search false positive.",,8.8.8.8,D Major/E♭ Major,562,https://hymnary.org/media/fetch/82015,https://hymnary.org/media/fetch/199118,https://hymnary.org/media/fetch/82016,https://hymnary.org/tune/rockingham_miller,ROCKINGHAMMILLER,False
MyFathers World,This Is My Father's World,this_is_my_fathers_world,10,ELLESDIE,ellesdie_mozart,False,0,3,high,"ELLESDIE is primarily used with ""Jesus, I My Cross Have Taken"" (64.2%) and also ""Here Am I, Send Me,"" not with ""This Is My Father's World."" No associated-text evidence links it to the hymn in question.",,8.7.8.7 D,A Major,539,https://hymnary.org/media/fetch/81476,https://hymnary.org/media/fetch/84330,https://hymnary.org/media/fetch/81477,https://hymnary.org/tune/ellesdie_mozart,ELLESDIE,False
MyFathers World,This Is My Father's World,this_is_my_fathers_world,10,TERRA BEATA,terra_beata_sheppard,True,3,3,high,"TERRA BEATA is the standard and strongly attested tune for ""This Is My Father's World"": the search card explicitly names the text, the associated_texts match exactly, and the instance percentage is very high (77.4%).",,6.6.8.6 D,E♭ Major,293,https://hymnary.org/media/fetch/80389,https://hymnary.org/media/fetch/222351,https://hymnary.org/media/fetch/80390,https://hymnary.org/tune/terra_beata_sheppard,TERRABEATA,False
MyFathers World,This Is My Father's World,this_is_my_fathers_world,10,SLANE,slane,False,0,3,high,"SLANE is a well-known tune for ""Be Thou My Vision"" and ""Lord of All Hopefulness"" per associated texts and instance percentages, with no evidence of use for ""This Is My Father's World.""",Anonymous,10.10.10.10,E♭ Major,288,https://hymnary.org/media/fetch/80535,https://hymnary.org/media/fetch/223212,https://hymnary.org/media/fetch/96246,https://hymnary.org/tune/slane,SLANE,True
MyFathers World,This Is My Father's World,this_is_my_fathers_world,10,NYLAND,nyland_finnish,False,0,3,high,"NYLAND is associated with ""In Heavenly Love Abiding"" (and the search card points to ""By All Your Saints Still Striving""), not ""This Is My Father's World."" There is no supporting association data tying it to the target hymn.",,7.6.7.6.7.6.7.6,E♭ Major/E Major,88,https://hymnary.org/media/fetch/98943,https://hymnary.org/media/fetch/205286,https://hymnary.org/media/fetch/96017,https://hymnary.org/tune/nyland_finnish,NYLAND,False
ToGodBetheGlory,To God Be the Glory,to_god_be_the_glory,10,MANOAH (Greatorex),manoah_greatorex,False,0,3,high,"The tune’s search-card association is with “I'm Not Ashamed to Own the Lord,” and its associated texts/percentages center on “Walk in the Light,” not “To God Be the Glory.” No evidence it is used as a setting for this hymn.",Henry W. Greatorex (1851),8.6.8.6,A♭ Major,790,https://hymnary.org/media/fetch/81433,https://hymnary.org/media/fetch/222073,https://hymnary.org/media/fetch/81434,https://hymnary.org/tune/manoah_greatorex,MANOAHGREATOREX,False
ToGodBetheGlory,To God Be the Glory,to_god_be_the_glory,10,SARUM (Barnby),sarum_barnby,False,0,3,high,"SARUM is overwhelmingly associated with “For all the Saints, who from their labor rest” (91.3%) and the search card points elsewhere (“The army of God”). It is not a known tune for “To God Be the Glory.”",Joseph Barnby (1868),10.10.10.4.4,D Major,232,https://hymnary.org/media/fetch/83652,https://hymnary.org/media/fetch/180899,https://hymnary.org/media/fetch/83653,https://hymnary.org/tune/sarum_barnby,SARUMBARNBY,False
ToGodBetheGlory,To God Be the Glory,to_god_be_the_glory,10,TO GOD BE THE GLORY (Doane),to_god_be_the_glory_doane,True,3,3,high,"The tune is explicitly labeled and used with the text “To God Be the Glory,” with a strong instance percentage (80.6%). This is the standard Doane setting for the hymn.",W. Howard Doane (1875),11.11.11.11 with refrain,A♭ Major,228,https://hymnary.org/media/fetch/80053,https://hymnary.org/media/fetch/222241,https://hymnary.org/media/fetch/80054,https://hymnary.org/tune/to_god_be_the_glory_doane,TOGODBETHEGLORYDOANE,False
ToGodBetheGlory,To God Be the Glory,to_god_be_the_glory,10,POSEN,posen_strattner,False,0,3,high,"POSEN is associated with “Father, Lead Me Day by Day” and “Savior, Teach Me, Day by Day,” and the search card lists “Let the whole Creation cry.” There is no indication it is used for “To God Be the Glory.”",Georg Christoph Strattner (1691),7.7.7.7,D Major,166,https://hymnary.org/media/fetch/81994,https://hymnary.org/media/fetch/221150,https://hymnary.org/media/fetch/81995,https://hymnary.org/tune/posen_strattner,POSEN,False
ToGodBetheGlory,To God Be the Glory,to_god_be_the_glory,10,AULD LANG SYNE,auld_lang_syne,False,0,3,high,"AULD LANG SYNE is chiefly tied to “Remembrance/Auld Lang Syne” and other texts; the search card lists “The Death Line.” Despite sharing the 8.6.8.6 meter, it is not a genuine setting of “To God Be the Glory” (which is 11.11.11.11 with refrain).",,8.6.8.6,F Major/F Major or modal,137,https://hymnary.org/media/fetch/84648,,https://hymnary.org/media/fetch/110502,https://hymnary.org/tune/auld_lang_syne,AULDLANGSYNE,False
OurSovereignKing,To Jesus Christ Our Sovereign King,to_jesus_christ_our_sovereign_king,10,LANCASHIRE (Smart),lancashire_smart,False,0,3,high,"Hymnary’s evidence links LANCASHIRE primarily with other texts (notably “Lead on, O King Eternal” and “The Day of Resurrection”), and the search card’s used-with text is “From Ocean unto Ocean,” not “To Jesus Christ Our Sovereign King.” No associated-text match to the hymn title appears.",Henry Thomas Smart (1836),7.6.7.6 D,C Major,717,https://hymnary.org/media/fetch/80605,https://hymnary.org/media/fetch/222258,https://hymnary.org/media/fetch/80606,https://hymnary.org/tune/lancashire_smart,LANCASHIRESMART,False
OurSovereignKing,To Jesus Christ Our Sovereign King,to_jesus_christ_our_sovereign_king,10,DARWALL,darwall_darwall,False,0,3,high,"DARWALL (DARWALL’S 148TH) is chiefly associated with “Rejoice, the Lord is King!” per the associated texts and instance percentages, and the search card also points to a different text. There is no indication it is used for “To Jesus Christ Our Sovereign King.”",John Darwall (1770),6.6.6.6.4.4.4.4,C Major,546,https://hymnary.org/media/fetch/80292,https://hymnary.org/media/fetch/222433,https://hymnary.org/media/fetch/80293,https://hymnary.org/tune/darwall_darwall,DARWALL,False
OurSovereignKing,To Jesus Christ Our Sovereign King,to_jesus_christ_our_sovereign_king,10,HYMN TO JOY,hymn_to_joy_beethoven,False,0,3,high,"HYMN TO JOY is overwhelmingly associated with “Joyful, Joyful, We Adore Thee” (and related paraphrases like “God, we praise you…”), not with “To Jesus Christ Our Sovereign King.” No associated-text evidence supports the target hymn.",Ludwig van Beethoven (1824),8.7.8.7 D,G Major,544,https://hymnary.org/media/fetch/80046,https://hymnary.org/media/fetch/198923,https://hymnary.org/media/fetch/80047,https://hymnary.org/tune/hymn_to_joy_beethoven,HYMNTOJOY,False
OurSovereignKing,To Jesus Christ Our Sovereign King,to_jesus_christ_our_sovereign_king,10,TALLIS' ORDINAL,tallis_ordinal,False,0,3,medium,"TALLIS’ ORDINAL shows no associated texts or percentages tying it to “To Jesus Christ Our Sovereign King,” and the search card associates it with “The great Creator of the worlds.” While the meter could fit many CM texts, there’s no direct linkage here.",Thomas Tallis (c. 1567),8.6.8.6,D Major,241,https://hymnary.org/media/fetch/81001,https://hymnary.org/media/fetch/222270,https://hymnary.org/media/fetch/81002,https://hymnary.org/tune/tallis_ordinal,TALLISORDINAL,False
